id,forum_id,admin,user_ip,the_time,logon_name,screen_info,user_browser
5866,1,0,85.3.12.178,1175521840,betz,Res: 1440x900 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5867,1,0,87.162.35.17,1175521845,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5868,1,0,87.162.35.17,1175521883,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5869,1,0,87.162.35.17,1175521900,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5870,1,0,132.68.249.49,1175521938,Guest,Res: 1680x1050 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418.9 (KHTML, like Gecko) Safari/419.3"
5871,1,0,88.152.124.131,1175521963,שימי לב,Res: 1920x1200 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5872,1,0,85.18.201.165,1175521962,Moran,Res: 1440x900 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5873,1,0,88.152.124.131,1175522045,שימי לב,Res: 1920x1200 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5874,1,0,88.152.17.60,1175522062,טל רום,Res: 1600x1200 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5875,1,0,217.132.122.79,1175522081,Guest,Res: 1440x900 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5876,1,0,84.94.198.194,1175522083,Papito,Res: 1024x768 Color-Pixel: 32-32,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.0.10) Gecko/20070216 Firefox/1.5.0.10
5877,1,0,89.0.181.133,1175522090,אלרונד,Res: 1024x768 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US; rv:1.8.1.4pre) Gecko/20070328 Firefox/2.0.0.4pre (Mac Community Build, ElFurbe)"
5878,1,0,67.83.146.105,1175522105,zoharma,Res: 1024x768 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en; rv:1.8.1.4pre) Gecko/20070330 Camino/1.1b+
5879,1,0,87.162.35.17,1175522199,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5880,1,0,88.153.179.111,1175522200,צביקה,Res: 1680x1050 Color-Pixel: 32-32,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
5881,1,0,88.154.236.85,1175522209,shuki,Res: 1280x800 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5882,1,0,87.162.35.17,1175522239,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5883,1,0,89.0.181.133,1175522238,אלרונד,Res: 1024x768 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US; rv:1.8.1.4pre) Gecko/20070328 Firefox/2.0.0.4pre (Mac Community Build, ElFurbe)"
5884,1,0,87.162.35.17,1175522250,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5885,1,0,87.162.35.17,1175522310,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5886,1,0,67.83.146.105,1175522312,zoharma,Res: 1024x768 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en; rv:1.8.1.4pre) Gecko/20070330 Camino/1.1b+
5887,1,0,88.152.124.131,1175522374,שימי לב,Res: 1920x1200 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5888,1,0,84.109.51.162,1175522414,Guest,Res: 1680x1050 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5889,1,0,88.153.195.14,1175522445,Guest,Res: 1152x864 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418.9.1 (KHTML, like Gecko) Safari/419.3"
5890,1,0,84.94.122.244,1175522490,Maor,Res: 1440x900 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5891,1,0,89.139.69.161,1175522542,qwertyasd,Res: 1440x900 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5892,1,0,87.69.230.222,1175522640,liran,Res: 1680x1050 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5893,1,0,83.130.134.187,1175522664,pumba,Res: 1440x900 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5894,1,0,89.139.200.47,1175522672,Guest,Res: 1280x1024 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5895,1,0,88.152.124.131,1175522704,שימי לב,Res: 1920x1200 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5896,1,0,67.83.146.105,1175522715,zoharma,Res: 1024x768 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en; rv:1.8.1.4pre) Gecko/20070330 Camino/1.1b+
5897,1,0,88.152.124.131,1175522723,שימי לב,Res: 1920x1200 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5898,1,0,87.162.35.17,1175522794,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5899,1,0,83.130.134.187,1175522802,pumba,Res: 1440x900 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5900,1,0,87.162.35.17,1175522812,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5901,1,0,89.0.194.188,1175522812,Guest,Res: 1280x800 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5902,1,0,89.0.192.104,1175522967,אפי,Res: 1152x864 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/312.8.1 (KHTML, like Gecko) Safari/312.6"
5903,1,0,89.0.192.104,1175522978,אפי,Res: 1152x864 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/312.8.1 (KHTML, like Gecko) Safari/312.6"
5904,1,0,87.162.35.17,1175522991,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5905,1,0,67.83.146.105,1175523028,zoharma,Res: 1024x768 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en; rv:1.8.1.4pre) Gecko/20070330 Camino/1.1b+
5906,1,0,83.130.134.187,1175523057,pumba,Res: 1440x900 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5907,1,0,89.139.200.47,1175523081,Macpire,Res: 1280x1024 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5908,1,0,84.114.200.26,1175523078,zafrir6,Res: 1152x720 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Shiira/1.2.2 Safari/125"
5909,1,0,88.154.236.85,1175523090,shuki,Res: 1280x800 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5910,1,0,88.153.107.196,1175523094,kaldes,Res: 1440x900 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5911,1,0,89.0.192.104,1175523111,אפי,Res: 1152x864 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/312.8.1 (KHTML, like Gecko) Safari/312.6"
5912,1,0,192.116.209.65,1175523136,lenso,Res: 1024x768 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5913,1,0,88.154.236.85,1175523137,shuki,Res: 1280x800 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5914,1,0,88.152.107.242,1175523246,Guest,Res: 1680x1050 Color-Pixel: 24-24,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/522+ (KHTML, like Gecko) Safari/419.3"
5915,1,0,85.64.225.253,1175523318,מק_בוקית,Res: 1280x800 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-us) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5916,1,0,89.138.162.170,1175523325,Beeblebrox,Res: 1280x854 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5917,1,0,88.153.107.196,1175523494,kaldes,Res: 1440x900 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5918,1,0,147.236.238.33,1175523552,orliraz,Res: 1280x800 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5919,1,0,80.230.71.178,1175523587,vco,Res: 1280x1024 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5920,1,0,89.139.229.160,1175523595,Guest,Res: 1680x1050 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5921,1,0,89.139.200.47,1175523598,Macpire,Res: 1280x1024 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5922,1,0,87.162.35.17,1175523670,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5923,1,0,88.152.124.131,1175523672,שימי לב,Res: 1920x1200 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5924,1,0,83.130.139.163,1175523747,pple@,Res: 1280x800 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5925,1,0,81.182.59.183,1175523762,tomer2000,Res: 1024x768 Color-Pixel: 32-undefined,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
5926,1,0,89.139.200.47,1175523790,Macpire,Res: 1280x1024 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5927,1,0,89.138.171.103,1175523817,noamsm,Res: 1280x800 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/418.9.1 (KHTML, like Gecko) Safari/419.3"
5928,1,0,89.138.192.226,1175523826,Guest,Res: 1280x800 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5929,1,0,192.115.16.6,1175523854,גמד בבקיני,Res: 1680x1050 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5930,1,0,88.152.124.131,1175523906,שימי לב,Res: 1920x1200 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5931,1,0,87.162.35.17,1175523906,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5932,1,0,67.83.146.105,1175523915,zoharma,Res: 1024x768 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en; rv:1.8.1.4pre) Gecko/20070330 Camino/1.1b+
5933,1,0,87.162.35.17,1175523922,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5934,1,0,84.108.114.169,1175523932,Guest,Res: 1280x800 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5935,1,0,192.115.16.6,1175523954,גמד בבקיני,Res: 1680x1050 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5936,1,0,88.154.236.85,1175523963,shuki,Res: 1280x800 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5937,1,0,88.152.124.131,1175523970,שימי לב,Res: 1920x1200 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5938,1,0,87.162.35.17,1175524013,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5939,1,0,67.83.146.105,1175524042,zoharma,Res: 1024x768 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en; rv:1.8.1.4pre) Gecko/20070330 Camino/1.1b+
5940,1,0,147.236.238.33,1175524080,orliraz,Res: 1280x800 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5941,1,0,89.138.139.252,1175524139,נקעה רגלו,Res: 1280x800 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5942,1,0,217.132.109.63,1175524226,אמית,Res: 1024x768 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5943,1,0,87.162.35.17,1175524250,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5944,1,0,67.83.146.105,1175524277,zoharma,Res: 1024x768 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en; rv:1.8.1.4pre) Gecko/20070330 Camino/1.1b+
5945,1,0,87.162.35.17,1175524286,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5946,1,0,87.162.35.17,1175524290,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5947,1,0,85.65.239.187,1175524414,Rוי,Res: 1440x900 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5948,1,0,88.154.236.85,1175524446,shuki,Res: 1280x800 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5949,1,0,217.132.109.63,1175524526,אמית,Res: 1024x768 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5950,1,0,87.69.10.250,1175524529,oriel29,Res: 1280x1024 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5951,1,0,89.138.118.59,1175524627,noamsm,Res: 1280x800 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/418.9.1 (KHTML, like Gecko) Safari/419.3"
5952,1,0,192.115.16.6,1175524738,גמד בבקיני,Res: 1680x1050 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5953,1,0,147.236.238.33,1175524739,orliraz,Res: 1280x800 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5954,1,0,87.162.35.17,1175524791,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5955,1,0,87.69.10.250,1175524822,oriel29,Res: 1280x1024 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5956,1,0,89.138.118.59,1175524879,noamsm,Res: 1280x800 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/418.9.1 (KHTML, like Gecko) Safari/419.3"
5957,1,0,89.0.181.133,1175524899,אלרונד,Res: 1024x768 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US; rv:1.8.1.4pre) Gecko/20070328 Firefox/2.0.0.4pre (Mac Community Build, ElFurbe)"
5958,1,0,217.132.109.63,1175524912,אמית,Res: 1024x768 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5959,1,0,89.0.181.133,1175524935,אלרונד,Res: 1024x768 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US; rv:1.8.1.4pre) Gecko/20070328 Firefox/2.0.0.4pre (Mac Community Build, ElFurbe)"
5960,1,0,87.162.35.17,1175524953,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5961,1,0,84.109.51.162,1175524972,Guest,Res: 1680x1050 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5962,1,0,85.130.167.182,1175524995,שפי,Res: 1680x1050 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418.9.1 (KHTML, like Gecko) Safari/419.3"
5963,1,0,89.139.141.181,1175525009,Guest,Res: 1280x1024 Color-Pixel: 32-32,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5964,1,0,84.109.51.162,1175525089,amikam_t,Res: 1680x1050 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/418.9 (KHTML, like Gecko) Safari/419.3"
5965,1,0,87.162.35.17,1175525114,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5966,1,0,85.130.167.182,1175525153,שפי,Res: 1680x1050 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418.9.1 (KHTML, like Gecko) Safari/419.3"
5967,1,0,87.69.80.215,1175525159,odedia,Res: 1920x1200 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5968,1,0,87.162.35.17,1175525167,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5969,1,0,88.154.227.70,1175525201,PoohBear,Res: 1920x1200 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Shiira/1.2.2 Safari/125"
5970,1,0,217.132.219.181,1175525237,I_DO,Res: 1440x900 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5971,1,0,89.0.181.133,1175525294,אלרונד,Res: 1024x768 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US; rv:1.8.1.4pre) Gecko/20070328 Firefox/2.0.0.4pre (Mac Community Build, ElFurbe)"
5972,1,0,67.83.146.105,1175525324,zoharma,Res: 1024x768 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en; rv:1.8.1.4pre) Gecko/20070330 Camino/1.1b+
5973,1,0,89.138.149.221,1175525380,Guest,Res: 1440x900 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US; rv:1.8.1.1) Gecko/20061204 Firefox/2.0.0.1
5974,1,0,89.139.200.47,1175525441,Macpire,Res: 1280x1024 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5975,1,0,87.162.35.17,1175525519,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5976,1,0,89.139.220.190,1175525525,Guest,Res: 1280x800 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5977,1,0,67.83.146.105,1175525541,zoharma,Res: 1024x768 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en; rv:1.8.1.4pre) Gecko/20070330 Camino/1.1b+
5978,1,0,87.162.35.17,1175525608,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5979,1,0,89.139.200.47,1175525630,Macpire,Res: 1280x1024 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5980,1,0,87.162.35.17,1175525631,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5981,1,0,87.162.35.17,1175525646,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5982,1,0,87.162.35.17,1175525671,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5983,1,0,89.139.200.47,1175525680,Macpire,Res: 1280x1024 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5984,1,0,87.69.80.215,1175525729,odedia,Res: 1920x1200 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5985,1,0,80.230.71.178,1175525911,vco,Res: 1280x1024 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5986,1,0,195.157.85.146,1175525954,Guest,Res: 1280x1024 Color-Pixel: 32-32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X Mach-O; en-US; rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
5987,1,0,84.108.218.235,1175526004,davidgol,Res: 1152x870 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
5988,1,0,87.162.35.17,1175526037,Alonaxxx,Res: 1440x960 Color-Pixel: 32-32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/419 (KHTML, like Gecko) Safari/419.3"
