id,forum_id,page,ref,admin,user_ip,logon_name,timestamp,user_browser
3207,1,/single_view.php?id=93039&gid=93031,<blank>,0,74.6.22.187,*Guest,2009-01-10 14:09:32,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
3209,1,/single_view.php?id=154521&gid=154521,http://www.google.co.il/search?hl=iw&q=walla+mail+outlook&meta=&aq=4&oq=,0,79.179.39.136,*Guest,2009-01-10 14:09:45,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; InfoPath.2; .NET CLR 1.1.4322; .NET CLR 3.0.04506.648)
3210,1,/archive_single_view.php?id=154521&gid=154521,<blank>,0,79.179.39.136,*Guest,2009-01-10 14:09:46,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; InfoPath.2; .NET CLR 1.1.4322; .NET CLR 3.0.04506.648)
3211,1,/archive_single_view.php?id=154521&gid=154521,<blank>,0,66.249.67.184,*Guest,2009-01-10 14:09:51,Mediapartners-Google
3214,1,/single_view.php?id=79203&gid=79203,<blank>,0,79.178.47.192,*Guest,2009-01-10 14:09:59,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1;1813)
3217,1,/,<blank>,0,89.139.75.144,Amirgo,2009-01-10 14:10:10,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
3220,1,/single_view.php?id=174327&gid=174327,<blank>,0,74.6.22.187,*Guest,2009-01-10 14:10:27,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
3221,1,/forum/board.php?type=0&page=2,<blank>,0,202.99.29.27,*Guest,2009-01-10 14:10:28,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
3224,1,/forum/archive.php,<blank>,0,202.99.29.27,*Guest,2009-01-10 14:10:49,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
3225,1,/,<blank>,1,95.104.62.43,Macpire,2009-01-10 14:10:50,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
3226,1,/index.php,<blank>,0,87.69.46.199,Ofek,2009-01-10 14:11:02,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
3227,1,/,http://forum.mac-it.co.il/index.php,0,87.69.46.199,Ofek,2009-01-10 14:11:04,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
3229,1,/index.php?forum_id=1&page=2,http://forum.mac-it.co.il/,0,87.68.237.223,*Guest,2009-01-10 14:11:12,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
3230,1,/board.php?type=0&page=2,<blank>,0,121.13.135.101,*Guest,2009-01-10 14:11:14,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
3232,1,/,<blank>,0,87.69.67.110,Nirho,2009-01-10 14:11:22,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
3233,1,/forum/archive.php,<blank>,0,116.209.147.156,*Guest,2009-01-10 14:11:26,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
3234,1,/single_view.php?id=173835&gid=173778,<blank>,0,74.6.22.187,*Guest,2009-01-10 14:11:26,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
3236,1,/,http://iphone.mac-it.co.il/,0,89.1.72.76,*Guest,2009-01-10 14:11:32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_5; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
3238,1,/,<blank>,0,85.250.186.223,*Guest,2009-01-10 14:11:45,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
3239,1,/index.php?forum_id=1&page=2,http://forum.mac-it.co.il/,0,89.138.7.167,*Guest,2009-01-10 14:11:46,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
3240,1,/board.php?type=0&page=2,<blank>,0,96.3.172.29,*Guest,2009-01-10 14:11:46,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
3243,1,/index.qr.php?forum_id=1&id=174331,http://forum.mac-it.co.il/,1,95.104.62.43,Macpire,2009-01-10 14:11:55,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
3244,1,/forum/archive.php,<blank>,0,222.72.251.218,*Guest,2009-01-10 14:12:01,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
3246,1,/quick_post.php,http://forum.mac-it.co.il/,1,95.104.62.43,Macpire,2009-01-10 14:12:10,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
3247,1,/,http://mac-it.co.il/,0,84.108.0.39,*Guest,2009-01-10 14:12:10,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
3248,1,/index.php,http://forum.mac-it.co.il/quick_post.php,1,95.104.62.43,Macpire,2009-01-10 14:12:10,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
3249,1,/,<blank>,1,95.104.62.43,Macpire,2009-01-10 14:12:11,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
3253,1,/forum/board.php,<blank>,0,222.72.251.218,*Guest,2009-01-10 14:12:36,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
3255,1,/archive_single_view.php?id=172382&gid=172364,<blank>,0,65.55.209.93,*Guest,2009-01-10 14:12:43,msnbot/1.1 (+http://search.msn.com/msnbot.htm)
3256,1,/archive_single_view.php?id=172370&gid=172364,<blank>,0,65.55.209.93,*Guest,2009-01-10 14:12:44,msnbot/1.1 (+http://search.msn.com/msnbot.htm)
3257,1,/,<blank>,0,77.127.111.212,קילגור,2009-01-10 14:12:44,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.4) Gecko/2008102920 Firefox/3.0.4
3258,1,/archive_single_view.php?id=172160&gid=172159,<blank>,0,65.55.209.93,*Guest,2009-01-10 14:12:45,msnbot/1.1 (+http://search.msn.com/msnbot.htm)
3259,1,/archive_single_view.php?id=172106&gid=172024,<blank>,0,65.55.209.93,*Guest,2009-01-10 14:12:47,msnbot/1.1 (+http://search.msn.com/msnbot.htm)
3260,1,/tag_view.php?id=55,http://www.google.co.il/search?hl=iw&rlz=1C1CHMB_en-USIL297IL303&q=%D7%92%27%D7%99%D7%91%D7%A8%D7%99%D7%A9+DVD&btnG=%D7%97%D7%99%D7%A4%D7%95%D7%A9&meta=,0,87.70.6.179,*Guest,2009-01-10 14:12:48,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Chrome/1.0.154.43 Safari/525.19"
3261,1,/archive_single_view.php?id=172339&gid=172159,<blank>,0,65.55.209.93,*Guest,2009-01-10 14:12:48,msnbot/1.1 (+http://search.msn.com/msnbot.htm)
3262,1,/archive_single_view.php?id=172123&gid=172098,<blank>,0,65.55.209.93,*Guest,2009-01-10 14:12:50,msnbot/1.1 (+http://search.msn.com/msnbot.htm)
3263,1,/archive_single_view.php?id=172047&gid=172024,<blank>,0,65.55.209.93,*Guest,2009-01-10 14:12:50,msnbot/1.1 (+http://search.msn.com/msnbot.htm)
3264,1,/,http://www.google.com/search?client=safari&rls=en-us&q=%D7%9E%D7%A7%D7%90%D7%99%D7%98&ie=UTF-8&oe=UTF-8,0,199.203.64.183,*Guest,2009-01-10 14:12:53,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
3265,1,/,<blank>,0,87.70.238.156,*Guest,2009-01-10 14:12:54,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
3266,1,/,<blank>,0,89.139.162.173,טובטוב,2009-01-10 14:13:00,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
3267,1,/,http://forum.mac-it.co.il/,0,87.70.238.156,rgranit,2009-01-10 14:13:05,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
3268,1,/index.qr.php?forum_id=1&id=174332,http://forum.mac-it.co.il/,0,89.139.162.173,טובטוב,2009-01-10 14:13:10,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
3270,1,/result.php?keyword=%D7%95%D7%99%D7%A1%D7%98%D7%94&byuser=0,http://forum.mac-it.co.il/,0,87.70.238.156,rgranit,2009-01-10 14:13:20,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
3272,1,/single_view.php?id=96865&gid=96865,http://www.google.co.il/search?hl=iw&q=%D7%A8%D7%A7%D7%A2%D7%99%D7%9D+HD&meta=&aq=f&oq=,0,77.127.82.144,*Guest,2009-01-10 14:13:24,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.04506.30)
3273,1,/archive_single_view.php?id=96865&gid=96865,<blank>,0,77.127.82.144,*Guest,2009-01-10 14:13:24,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.04506.30)
3274,1,/forum/board.php,<blank>,0,124.124.50.163,*Guest,2009-01-10 14:13:28,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
3277,1,/result.php?keyword=%D7%95%D7%99%D7%A1%D7%98%D7%94&byuser=0,<blank>,0,66.249.67.184,*Guest,2009-01-10 14:13:35,Mediapartners-Google
3278,1,/result.php?keyword=%D7%95%D7%99%D7%A1%D7%98%D7%94&byuser=0,<blank>,0,66.249.67.184,*Guest,2009-01-10 14:13:36,Mediapartners-Google
3280,1,/single_view.php?id=96865&gid=96865,http://www.google.co.il/search?hl=iw&q=%D7%A8%D7%A7%D7%A2%D7%99%D7%9D+HD&meta=&aq=f&oq=,0,77.127.82.144,*Guest,2009-01-10 14:13:46,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.04506.30)
3282,1,/forum/board.php,<blank>,0,222.69.81.181,*Guest,2009-01-10 14:13:54,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
3284,1,/quick_post.php,http://forum.mac-it.co.il/,0,89.139.162.173,טובטוב,2009-01-10 14:13:56,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
3285,1,/index.php,http://forum.mac-it.co.il/quick_post.php,0,89.139.162.173,טובטוב,2009-01-10 14:13:57,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
3286,1,/,http://forum.mac-it.co.il/index.php,0,89.139.162.173,טובטוב,2009-01-10 14:13:59,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
3288,1,/single_board.php?id=974,<blank>,0,74.6.22.187,*Guest,2009-01-10 14:14:19,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
3289,1,/archive_single_view.php?id=96865&gid=96865,<blank>,0,89.138.23.63,*Guest,2009-01-10 14:14:21,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727)
3291,1,/,<blank>,0,87.69.131.77,yarin,2009-01-10 14:14:29,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
3292,1,/edit.php?id=174333&forum_id=forum_01,http://forum.mac-it.co.il/,0,89.139.162.173,טובטוב,2009-01-10 14:14:31,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
3294,1,/edit.php?id=174333&forum_id=forum_01,http://forum.mac-it.co.il/edit.php?id=174333&forum_id=forum_01,0,89.139.162.173,טובטוב,2009-01-10 14:14:38,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
3295,1,/,http://forum.mac-it.co.il/edit.php?id=174333&forum_id=forum_01,0,89.139.162.173,טובטוב,2009-01-10 14:14:39,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
3296,1,/archive_single_view.php?id=171612&gid=171576,<blank>,0,74.6.22.187,*Guest,2009-01-10 14:14:39,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
3297,1,/forum/forgot_pass.php,<blank>,0,122.24.124.116,*Guest,2009-01-10 14:14:41,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
3298,1,/forum/forgot_pass.php,http://www.mac-it.co.il/forum/forgot_pass.php,0,122.24.124.116,*Guest,2009-01-10 14:14:43,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
3299,1,/result.php?forum_id=1&page=2&keyword=%D7%95%D7%99%D7%A1%D7%98%D7%94&byuser=0,http://forum.mac-it.co.il/result.php?keyword=%D7%95%D7%99%D7%A1%D7%98%D7%94&byuser=0,0,87.70.238.156,rgranit,2009-01-10 14:14:46,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
3301,1,/,http://forum.mac-it.co.il/index.php?forum_id=1&page=2,0,87.68.237.223,*Guest,2009-01-10 14:14:50,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
3302,1,/index.qr.php?forum_id=1&id=174330,http://forum.mac-it.co.il/,0,87.69.131.77,yarin,2009-01-10 14:14:52,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
3304,1,/,http://mac-it.co.il/,0,89.138.95.84,*Guest,2009-01-10 14:15:02,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/525.13 (KHTML, like Gecko) Chrome/0.2.149.27 Safari/525.13"
3306,1,/single_view.php?id=12459&gid=12459,http://overhorach.blogspot.com/2006/10/imac.html,0,84.108.106.121,*Guest,2009-01-10 14:15:05,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)
3307,1,/archive_single_view.php?id=12459&gid=12459,<blank>,0,84.108.106.121,*Guest,2009-01-10 14:15:05,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)
3308,1,/result.php?forum_id=1&page=2&keyword=%D7%95%D7%99%D7%A1%D7%98%D7%94&byuser=0,<blank>,0,66.249.67.184,*Guest,2009-01-10 14:15:08,Mediapartners-Google
3309,1,/result.php?forum_id=1&page=2&keyword=%D7%95%D7%99%D7%A1%D7%98%D7%94&byuser=0,<blank>,0,66.249.67.184,*Guest,2009-01-10 14:15:09,Mediapartners-Google
3312,1,/single_view.php?id=154521&gid=154521,http://www.google.co.il/search?hl=iw&q=walla+mail+outlook&meta=&aq=4&oq=,0,79.179.39.136,*Guest,2009-01-10 14:15:36,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; InfoPath.2; .NET CLR 1.1.4322; .NET CLR 3.0.04506.648)
3313,1,/archive_single_view.php?id=154521&gid=154521,<blank>,0,79.179.39.136,*Guest,2009-01-10 14:15:37,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; InfoPath.2; .NET CLR 1.1.4322; .NET CLR 3.0.04506.648)
3314,1,/quick_post.php,http://forum.mac-it.co.il/,0,87.69.131.77,yarin,2009-01-10 14:15:39,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
3315,1,/index.php,http://forum.mac-it.co.il/quick_post.php,0,87.69.131.77,yarin,2009-01-10 14:15:40,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
3316,1,/,<blank>,0,87.69.131.77,yarin,2009-01-10 14:15:40,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
3318,1,/single_board.php?id=965,<blank>,0,74.6.22.187,*Guest,2009-01-10 14:15:49,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
3319,1,/archive_single_view.php?id=157441&gid=157440,<blank>,0,74.6.22.187,*Guest,2009-01-10 14:15:50,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
3320,1,/single_view.php?id=96865&gid=96865,http://www.google.co.il/search?hl=iw&q=%D7%A8%D7%A7%D7%A2%D7%99%D7%9D+HD&btnG=%D7%97%D7%99%D7%A4%D7%95%D7%A9&meta=,0,77.127.82.144,*Guest,2009-01-10 14:16:03,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.04506.30)
3322,1,/single_view.php?id=171634&gid=171634,http://www.google.co.il/search?q=%D7%90%D7%99%D7%9A+%D7%A1%D7%95%D7%A8%D7%A7%D7%99%D7%9D&gbv=2&hl=iw&sa=2,0,84.110.139.135,*Guest,2009-01-10 14:16:05,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; AntivirXP08)
3323,1,/archive_single_view.php?id=96865&gid=96865,<blank>,0,77.127.82.144,*Guest,2009-01-10 14:16:05,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.04506.30)
3324,1,/,<blank>,0,79.179.103.221,BLKadder,2009-01-10 14:16:05,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
3325,1,/archive_single_view.php?id=171634&gid=171634,<blank>,0,84.110.139.135,*Guest,2009-01-10 14:16:07,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; AntivirXP08)
3326,1,/archive_single_view.php?id=171634&gid=171634,<blank>,0,66.249.67.184,*Guest,2009-01-10 14:16:12,Mediapartners-Google
3328,1,/,<blank>,0,147.236.238.33,orliraz,2009-01-10 14:16:24,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
3332,1,/,<blank>,0,87.70.227.182,*Guest,2009-01-10 14:16:50,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
3333,1,/index.php,<blank>,0,79.178.88.164,blurred,2009-01-10 14:16:59,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
3335,1,/,http://forum.mac-it.co.il/index.php,0,79.178.88.164,blurred,2009-01-10 14:17:00,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
3339,1,/,http://forum.mac-it.co.il/,0,89.139.162.173,טובטוב,2009-01-10 14:17:36,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
3341,1,/single_view.php?id=110414&gid=110414,http://forum.mac-it.co.il/single_view.php?id=110414&gid=110414,0,67.209.224.108,*Guest,2009-01-10 14:17:55,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.7.6) Gecko/20050224 Firefox/1.0.2
3342,1,/board.php,http://forum.mac-it.co.il/board.php,0,67.209.224.108,??????,2009-01-10 14:18:03,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.7.6) Gecko/20050224 Firefox/1.0.2
3343,1,/,<blank>,0,77.125.93.119,*Guest,2009-01-10 14:18:04,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1b2) Gecko/20081201 Firefox/3.1b2
3344,1,/index.qr.php?forum_id=1&id=174326,http://forum.mac-it.co.il/,0,89.139.162.173,טובטוב,2009-01-10 14:18:04,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
3348,1,/result.php?keyword=VISTA&byuser=0,http://forum.mac-it.co.il/result.php?forum_id=1&page=2&keyword=%D7%95%D7%99%D7%A1%D7%98%D7%94&byuser=0,0,87.70.238.156,rgranit,2009-01-10 14:18:18,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
3349,1,/archive_single_view.php?id=156790&gid=156790,<blank>,0,74.6.22.187,*Guest,2009-01-10 14:18:20,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
3350,1,/single_view.php?id=173816&gid=173810,<blank>,0,74.6.22.187,*Guest,2009-01-10 14:18:22,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
3351,1,/,http://forum.mac-it.co.il/,0,84.108.75.115,*Guest,2009-01-10 14:18:24,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
3352,1,/board.php,http://forum.mac-it.co.il/board.php,0,67.209.224.108,*Guest,2009-01-10 14:18:25,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.7.6) Gecko/20050224 Firefox/1.0.2
3354,1,/,<blank>,0,89.139.162.173,טובטוב,2009-01-10 14:18:30,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
3355,1,/single_view.php?id=110414&gid=110414,http://forum.mac-it.co.il/single_view.php?id=110414&gid=110414,0,67.209.224.108,*Guest,2009-01-10 14:18:32,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; KKman2.0)
3356,1,/single_view.php?id=173423&gid=173416,http://www.google.co.il/search?hl=iw&client=firefox-a&rls=org.mozilla:he:official&hs=Cme&sa=X&oi=spell&resnum=0&ct=result&cd=1&q=%D7%90%D7%99%D7%9A+%D7%9C%D7%99%D7%A6%D7%95%D7%A8+%D7%90%D7%99%D7%9E%D7%92&spell=1,0,217.132.214.252,*Guest,2009-01-10 14:18:34,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
3357,1,/result.php?keyword=VISTA&byuser=0,<blank>,0,66.249.67.184,*Guest,2009-01-10 14:18:35,Mediapartners-Google
3358,1,/board.php,http://forum.mac-it.co.il/board.php,0,67.209.224.108,*Guest,2009-01-10 14:18:36,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; KKman2.0)
3360,1,/single_view.php?id=173423&gid=173416,<blank>,0,66.249.67.184,*Guest,2009-01-10 14:18:38,Mediapartners-Google
3361,1,/,<blank>,0,79.179.60.135,or,2009-01-10 14:18:43,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
3362,1,/board.php,http://forum.mac-it.co.il/board.php,0,67.209.224.108,*Guest,2009-01-10 14:18:45,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; KKman2.0)
3365,1,/result.php?keyword=%D7%A1%D7%A0%D7%98%D7%99%D7%90%D7%A0%D7%95&byuser=0,http://forum.mac-it.co.il/,0,89.139.162.173,טובטוב,2009-01-10 14:19:04,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
3367,1,/result.php?keyword=%D7%A1%D7%A0%D7%98%D7%99%D7%90%D7%A0%D7%95&byuser=0,<blank>,0,66.249.67.184,*Guest,2009-01-10 14:19:11,Mediapartners-Google
3368,1,/archive_single_view.php?id=163324&gid=163303,http://forum.mac-it.co.il/result.php?keyword=%D7%A1%D7%A0%D7%98%D7%99%D7%90%D7%A0%D7%95&byuser=0,0,89.139.162.173,טובטוב,2009-01-10 14:19:19,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
3370,1,/archive_single_view.php?id=163324&gid=163303,<blank>,0,66.249.67.184,*Guest,2009-01-10 14:19:22,Mediapartners-Google
